"Diameter","Centralized_Eigenvaluecentrality","Density","mean_coreness_Hosts","mean_coreness_Symbs","stdev_coreness_Hosts","stdev_coreness_Symbs","mean_similarityjaccard_Hosts","mean_similarityjaccard_Symbs","sd_similarityjaccard_Hosts","sd_similarityjaccard_Sarasites","1","2","3","4","5"
5.018649691242,0.945452390899029,0.00688653714989769,5.22727272727273,1,1.76979316084333,0,0.0508008717948583,0.0508008717948583,0.137235164555654,0.137235164555654,40,35,25,4,0
1,0.964469612932401,0.2,6.66666666666667,1,2.3094010767585,0,0.407407407407407,0.407407407407407,0.52704627669473,0.52704627669473,2,2,0,0,0
4,0.923730243056616,0.011329491158071,6,1,1.45002210416397,0,0.102464057327025,0.102464057327025,0.159199257658042,0.159199257658042,31,35,8,4,0
4.33732918420961,0.942601403847323,0.0246420246420246,4.66666666666667,1,0.617213399848368,0,0.147628322294989,0.147628322294989,0.242074368738204,0.242074368738204,8,14,6,0,0
4.49487886452602,0.918215995772309,0.0133766233766234,6.375,1,1.7641370375284,0,0.0766296741117742,0.0766296741117742,0.180586300454114,0.180586300454114,27,28,12,1,0
5.73442293854133,0.982434860947909,0.00418922402681103,4.02298850574713,1,0.875732404363566,0,0.0759516504604584,0.0759516504604584,0.114365780211405,0.114365780211405,52,52,34,0,0
5.72854044261861,0.959183551117253,0.0130648769574944,5,1,1.11143786045242,0,0.0722789983126118,0.0722789983126118,0.20118871407568,0.20118871407568,22,16,12,0,0
4.71999963424474,0.950701246962113,0.00904939809049398,4.73913043478261,1,1.04210860190493,0,0.0768377775590218,0.0768377775590218,0.155692591005574,0.155692591005574,32,32,13,1,0
4.1118910399076,0.892584241803545,0.030969030969031,6.76470588235294,1,1.64048056086875,0,0.158199269012418,0.158199269012418,0.26764371046998,0.26764371046998,10,10,6,0,0
5,0.916550523321237,0.0143745143745144,5.41379310344828,1,1.05279360951539,0,0.0991503471817308,0.0991503471817308,0.191303127893441,0.191303127893441,18,22,10,2,0
5.71552518200097,0.900628883238433,0.015211119853134,4.48275862068965,1,1.18384029012038,0,0.124768840718155,0.124768840718155,0.214198550588692,0.214198550588692,23,17,5,0,0
4,0.930471505888448,0.0474358974358974,4.42857142857143,1.21428571428571,1.13389341902768,0.801783725737273,0.274918278999912,0.274918278999912,0.340068020406802,0.340068020406802,4,5,2,0,0
5,0.935267465425599,0.0119095477386935,6.46666666666667,1,1.63206506109173,0,0.0817828161067569,0.0817828161067569,0.174020384147615,0.174020384147615,29,26,15,7,0
2.44408540788858,0.894019420529945,0.0487179487179487,4.625,1,0.744023809142845,0,0.306773434898435,0.306773434898435,0.343908058771727,0.343908058771727,4,8,3,0,0
2,1.02679491924311,0.106060606060606,2.66666666666667,1,1.15470053837925,0,0.555555555555556,0.555555555555556,0.489897948556636,0.489897948556636,2,2,0,0,0
4.44474209972038,0.851760008697375,0.0294486215538847,3.85714285714286,1,0.363136519601281,0,0.149538386783285,0.149538386783285,0.312720510435531,0.312720510435531,7,5,6,0,0
6.51406214253866,0.967131956282502,0.00742677824267782,3.91304347826087,1,0.783895881876661,0,0.0499016828885747,0.0499016828885747,0.145093507125648,0.145093507125648,21,32,24,0,0
4,0.903479723531317,0.0371584699453552,6,1,2.08893187146837,0,0.213575313575314,0.213575313575314,0.271632952995181,0.271632952995181,9,12,2,0,0
4,0.903319823380204,0.0273288275051425,5.92857142857143,1.06896551724138,0.267261241912424,0.257880714777564,0.188445553879227,0.188445553879227,0.230218696040511,0.230218696040511,8,12,5,0,0
