"Diameter","Centralized_Eigenvaluecentrality","Density","mean_coreness_Hosts","mean_coreness_Symbs","stdev_coreness_Hosts","stdev_coreness_Symbs","mean_similarityjaccard_Hosts","mean_similarityjaccard_Symbs","sd_similarityjaccard_Hosts","sd_similarityjaccard_Sarasites","1","2","3","4","5"
5,0.918448191742689,0.0152923538230885,3.92,1,0.276887462097269,0,0.0782515795315795,0.0782515795315795,0.218396290578531,0.218396290578531,9,9,15,0,0
7.51540318382946,0.93112853852753,0.0228270412642669,3.10526315789474,1,1.10023920844036,0,0.0888800949742778,0.0888800949742778,0.312720510435531,0.312720510435531,10,2,8,0,0
5.40391143944125,0.930766719524246,0.0125158715762743,4.91176470588235,1,1.13798458366358,0,0.0636248795418346,0.0636248795418346,0.203103576345177,0.203103576345177,15,13,18,0,0
3.22181818746813,0.942239776232653,0.0256892230576441,2.4375,1,0.963932916061417,0,0.135519255050505,0.135519255050505,0.32864308822011,0.32864308822011,9,6,6,0,0
5.7632285397481,0.923448345067475,0.00762222053961283,5.09677419354839,1,1.21073988243952,0,0.0447814229350205,0.0447814229350205,0.14422790216776,0.14422790216776,29,30,33,2,0
2.0390343695088,0.952842788564725,0.102941176470588,4.33333333333333,1,2.94392028877595,0,0.258333333333333,0.258333333333333,0.458257569495584,0.458257569495584,3,2,2,0,0
7.71922649633916,0.964154584874277,0.0087627445577294,3.84090909090909,1,0.369989429024468,0,0.0462095984823258,0.0462095984823258,0.177080606607561,0.177080606607561,14,11,29,0,0
6.43858927980841,0.964521796528422,0.0238654147104851,3.83333333333333,1.08,0.389249472080761,0.276887462097269,0.185089794464794,0.185089794464794,0.253316463675835,0.253316463675835,3,11,8,0,0
4.00270200544228,0.924878215629017,0.0293785310734463,3.92857142857143,1,0.267261241912424,0,0.134167476514415,0.134167476514415,0.291532758847044,0.291532758847044,9,6,4,0,0
7.34947891849454,0.974710749318931,0.00570480240638938,3.87878787878788,1,0.447734520074341,0,0.0347818267627285,0.0347818267627285,0.132933750705162,0.132933750705162,30,33,35,0,0
8.35111646060068,0.983642733355953,0.0064201463196138,4.20634920634921,1,1.13817525379272,0,0.0432934497277722,0.0432934497277722,0.143186328194999,0.143186328194999,29,29,33,0,0
8.35080001086382,0.96269559767343,0.00834857652080109,3.82926829268293,1,0.38094875143451,0,0.0562336397647459,0.0562336397647459,0.158793402102487,0.158793402102487,15,27,25,0,0
8.97761137691244,0.980628702272097,0.00700182512029202,3.89830508474576,1,0.304841126187198,0,0.0344022570681577,0.0344022570681577,0.158553422338786,0.158553422338786,23,21,35,0,0
8.78796052627526,0.966512412844792,0.00711578345133376,3.87931034482759,1,0.623447860955271,0,0.0397734860943926,0.0397734860943926,0.162265274584363,0.162265274584363,29,16,28,0,0
12,0.934299537856243,0.00916452200112987,3.37777777777778,1,1.40273902336706,0,0.0499308578938209,0.0499308578938209,0.193049811965335,0.193049811965335,21,15,23,0,0
7.50693939278707,0.940603111427707,0.0107901148625131,3.95238095238095,1,0.215540268704521,0,0.0599088443051028,0.0599088443051028,0.186459093657492,0.186459093657492,24,15,17,0,0
7.73804766004451,0.969947568881384,0.00402740008949778,3.76344086021505,1,0.799427097341884,0,0.0206147374548346,0.0206147374548346,0.116692226504182,0.116692226504182,35,37,57,0,0
4.5243304979871,0.910175619121404,0.0119480519480519,5.72727272727273,1,1.64455022864778,0,0.0761413224054696,0.0761413224054696,0.166985747356863,0.166985747356863,13,22,19,0,0
4.1077522393175,0.934364956948983,0.0465465465465465,4.25,1,1.16496474502144,0,0.211135912698413,0.211135912698413,0.347037635473619,0.347037635473619,3,5,4,0,0
8.00987512959729,0.968515292958679,0.0144257703081232,3.625,1,0.793115538912532,0,0.0773094093406593,0.0773094093406593,0.229837844084376,0.229837844084376,17,8,14,0,0
6.78644765906167,0.955814393346692,0.00527770796682584,4.10666666666667,1,0.863264284692252,0,0.0344194460266007,0.0344194460266007,0.128659581772441,0.128659581772441,38,40,38,0,0
5.36789112977468,0.957299900729444,0.0261072261072261,3.76470588235294,1,0.664211164155071,0,0.14046270914783,0.14046270914783,0.300981988882525,0.300981988882525,10,9,6,0,0
9.7829941246957,0.951225257069114,0.00672691643999883,4.015625,1,0.806564092258411,0,0.0393910943306336,0.0393910943306336,0.153752681017749,0.153752681017749,32,22,32,1,0
3.90763430647805,0.929194451485118,0.0407801418439716,5.09090909090909,1,1.300349603341,0,0.24456310448046,0.24456310448046,0.32864308822011,0.32864308822011,6,5,4,0,0
7.02320282855851,0.940078404330436,0.0354609929078014,4,1,1.15470053837925,0,0.126458157227388,0.126458157227388,0.343908058771727,0.343908058771727,7,5,5,0,0
6.01132421029501,0.977412054513399,0.00307574199199815,4.77536231884058,1,0.981716922509757,0,0.0207540699743679,0.0207540699743679,0.0959802682706644,0.0959802682706644,64,70,74,2,0
10,0.965338183634186,0.0186046511627907,3.63636363636364,1,0.789542033951723,0,0.0774645808736718,0.0774645808736718,0.255828820906653,0.255828820906653,8,6,13,0,0
4.39825725576284,0.846702573091357,0.0316742081447964,3.83333333333333,1,0.389249472080761,0,0.149024470899471,0.149024470899471,0.314970394174356,0.314970394174356,4,3,7,0,0
6.09786464007929,0.919791216344576,0.00671160271920728,3.83928571428571,1,0.370590963648147,0,0.0395157351152249,0.0395157351152249,0.14479244442581,0.14479244442581,24,27,31,0,0
4.82319361553755,0.933171864714746,0.0102400728182956,4.5,1,0.647239460260976,0,0.0645007556928986,0.0645007556928986,0.166773523959514,0.166773523959514,15,21,23,0,0
4.34557170960781,0.875692020784035,0.0566502463054187,4,1,0,0,0.252380952380952,0.252380952380952,0.390867979985286,0.390867979985286,1,1,5,0,0
5.29670066741582,0.946945659953941,0.0177777777777778,3.95,1,0.68633274115326,0,0.123332930141754,0.123332930141754,0.232406426628864,0.232406426628864,9,10,10,0,0
6.07081346674474,0.885361579220869,0.0112449799196787,3.94736842105263,1,0.226294285921414,0,0.0573642693102527,0.0573642693102527,0.18612677923526,0.18612677923526,18,16,19,0,0
8.48992504073977,0.983066753714142,0.00268749628641032,4.01315789473684,1,0.763287088979082,0,0.0177160538430862,0.0177160538430862,0.0960957431708777,0.0960957431708777,70,56,83,0,0
4.73949462733666,0.931965600568133,0.0101635920640446,3.9,1,0.3038218101251,0,0.0507218718781219,0.0507218718781219,0.190774736682855,0.190774736682855,17,12,22,1,0
3.18688498401036,0.936449111358613,0.1,5.6,1,2.19089023002066,0,0.328190476190476,0.328190476190476,0.454256762579498,0.454256762579498,2,2,2,0,0
6.08129835900352,0.985811601960857,0.0060613291969932,4.10526315789474,1,0.859489269573087,0,0.0334604274354967,0.0334604274354967,0.134063183989136,0.134063183989136,15,32,41,0,0
9.118581907494,0.981764020570887,0.00368417766121622,3.69642857142857,1,0.733242652636075,0,0.0223109267275759,0.0223109267275759,0.115849814395277,0.115849814395277,51,32,61,1,0
4.72376043355887,0.891402523324427,0.0526315789473684,4.77777777777778,1,1.20185042515466,0,0.264413090339016,0.264413090339016,0.365336932680184,0.365336932680184,3,5,5,0,0
