"Diameter","Centralized_Eigenvaluecentrality","Density","mean_coreness_Hosts","mean_coreness_Symbs","stdev_coreness_Hosts","stdev_coreness_Symbs","mean_similarityjaccard_Hosts","mean_similarityjaccard_Symbs","sd_similarityjaccard_Hosts","sd_similarityjaccard_Sarasites","1","2","3","4","5"
2,0.921723809715399,0.153846153846154,5,1,2,0,0.439583333333333,0.439583333333333,0.5,0.5,3,2,0,0,0
3.95186242788616,0.935896895664403,0.0244056385440774,7.125,1,2.11233437735107,0,0.151272716015686,0.151272716015686,0.246865069381685,0.246865069381685,23,22,0,1,0
4.43424193551908,0.961394347974239,0.00947266969571802,6.48275862068965,1,1.66745293008444,0,0.0875937794206888,0.0875937794206888,0.143525417362731,0.143525417362731,57,53,0,7,0
2.45380474855969,0.854138262127621,0.181818181818182,6,1.8,0,1.30384048104053,0.833333333333333,0.833333333333333,0.461479103495449,0.461479103495449,1,3,0,0,0
3.92239559538756,0.910665700839173,0.0133165829145729,7.27272727272727,1,2.27589631066824,0,0.0922448622745566,0.0922448622745566,0.166773523959514,0.166773523959514,43,41,0,4,0
3.20578673596073,0.908352689766222,0.0510204081632653,8.27272727272727,1,3.10131936733091,0,0.290219468318642,0.290219468318642,0.302663826971217,0.302663826971217,10,12,0,0,0
3.84103294422091,0.893310347228446,0.0434782608695652,5.72727272727273,1,2.32769882462956,0,0.249405094446417,0.249405094446417,0.303477145453597,0.303477145453597,10,8,0,0,0
2.41312558198606,0.881826179192233,0.0478955007256894,7,1,1.5191090506255,0,0.389620866661683,0.389620866661683,0.340068020406802,0.340068020406802,13,10,0,0,0
3,0.813111419692244,0.0514216575922565,9.09090909090909,1,2.02259958738973,0,0.318701806754797,0.318701806754797,0.288595158104957,0.288595158104957,10,15,0,1,0
4.27710542044281,0.9164263662904,0.0224089635854342,7.95652173913043,1,2.34478649676575,0,0.15008849521804,0.15008849521804,0.205879340328539,0.205879340328539,22,25,0,7,0
4.14058782380221,0.938110855862203,0.0215572715572716,7.22222222222222,1.275,2.23752898254133,1.13199392949355,0.185036602841602,0.185036602841602,0.202382704168523,0.202382704168523,17,24,0,4,0
3.52952906870153,0.86551668554554,0.0568181818181818,4.66666666666667,1.08333333333333,1.50554530541816,0.288675134594813,0.33265392015392,0.33265392015392,0.361028918982788,0.361028918982788,5,6,0,0,0
3,0.943274109470766,0.166666666666667,4,1,0,0,0.364583333333333,0.364583333333333,0.52704627669473,0.52704627669473,3,0,0,0,0
3.72104744961826,0.867473587520734,0.0258804258804259,8.76,1,2.48797106092495,0,0.154870946764607,0.154870946764607,0.227480354817635,0.227480354817635,24,24,0,3,0
3.73782295636857,0.858356798806043,0.0443238353686115,9.5,1,0.816496580927726,0,0.238615233403776,0.238615233403776,0.288595158104957,0.288595158104957,15,16,0,2,0
3.4470791760951,0.918201781471876,0.0395148669796557,8,1,0,0,0.219853230056557,0.219853230056557,0.279230952460557,0.279230952460557,16,16,0,3,0
4.18386703058045,0.918718642955011,0.00932470549195288,5.88461538461539,1,1.88548476269285,0,0.0793991785519302,0.0793991785519302,0.150388411022355,0.150388411022355,51,57,0,0,0
3.33565170757211,0.905433939215579,0.0189171559034573,8.54838709677419,1,1.80441513474439,0,0.128307958774733,0.128307958774733,0.189276214292615,0.189276214292615,30,36,0,3,0
2.88778853959355,0.877975958490307,0.0657004830917874,9,2.17647058823529,0,2.40404071610817,0.442003831169497,0.442003831169497,0.296585913935438,0.296585913935438,6,12,0,1,0
3.48699815471515,0.881718960293914,0.0262991794656007,7,1,1.48002573980191,0,0.165384233158745,0.165384233158745,0.239894678065677,0.239894678065677,21,19,0,4,0
2.35532192689087,0.913942853817347,0.051207729468599,6.22222222222222,1,3.0731814857643,0,0.348214748214748,0.348214748214748,0.292051566760151,0.292051566760151,8,11,0,0,0
4,0.866200185148691,0.0341772151898734,8.73333333333333,1,2.08623607302265,0,0.22462288871164,0.22462288871164,0.241570578734644,0.241570578734644,14,17,0,1,0
3.03290741138948,0.88113329804422,0.0459770114942529,9,1,2.04939015319192,0,0.285218009452331,0.285218009452331,0.288595158104957,0.288595158104957,10,13,0,1,0
4,0.922103636145859,0.0311489861886571,7.05555555555556,1,2.46080384337223,0,0.157761640414863,0.157761640414863,0.247779885775403,0.247779885775403,17,14,0,4,0
2.12652182097401,0.950816480518178,0.0842105263157895,2.66666666666667,1,1.03279555898864,0,0.425925925925926,0.425925925925926,0.489897948556636,0.489897948556636,5,3,0,0,0
4.00798787773018,0.899977685290172,0.06,2.57142857142857,1,0.975900072948533,0,0.250728862973761,0.250728862973761,0.446071285599886,0.446071285599886,6,5,0,0,0
4.30845616298947,0.927654267345236,0.0198879551820728,7.08,1,2.23457676827925,0,0.162368651881355,0.162368651881355,0.20684114544724,0.20684114544724,24,22,0,0,0
2.68849941529567,0.879067194017864,0.0619607843137255,8.81818181818182,1,1.32801971507819,0,0.436027786829926,0.436027786829926,0.302663826971217,0.302663826971217,10,15,0,0,0
3.6714730434732,0.909887101108828,0.0337247816922614,9,1,1.85592145427667,0,0.202898514232914,0.202898514232914,0.26764371046998,0.26764371046998,18,18,0,1,0
3.75926264799874,0.955409680575595,0.0128093412338794,4.47222222222222,1,1.2980449279284,0,0.148883060295576,0.148883060295576,0.19285853301315,0.19285853301315,35,24,0,2,0
5,0.933367077555869,0.0275387263339071,5.65217391304348,1,2.4422176146835,0,0.141240817450091,0.141240817450091,0.286540159764552,0.286540159764552,22,12,0,3,0
3.66390332577714,0.949469221899863,0.0154234925060997,6.34285714285714,1,2.14123187664947,0,0.12560395036031,0.12560395036031,0.197920591870109,0.197920591870109,34,30,0,3,0
4.35360518812984,0.939845920186255,0.0125256587491098,7.64444444444444,1,1.20897318482097,0,0.0821203359874047,0.0821203359874047,0.155512791289928,0.155512791289928,44,43,0,9,0
4.26677135346831,0.889162762224321,0.0298221614227086,8.2,1,4.27200187265877,0,0.127729719169719,0.127729719169719,0.279230952460557,0.279230952460557,24,14,0,4,0
3,0.952789449652121,0.0195446735395189,4.05882352941176,1,1.39061983640813,0,0.23641006564882,0.23641006564882,0.222817290550802,0.222817290550802,16,24,0,0,0
2.0830487289847,0.833479602582522,0.121212121212121,9,1,0,0,0.490952380952381,0.490952380952381,0.421569790705376,0.421569790705376,4,5,0,0,0
4,0.936602320679224,0.0453283996299723,5.77777777777778,1,2.22361067735439,0,0.252649065612029,0.252649065612029,0.300981988882525,0.300981988882525,8,13,0,0,0
4.49670226674441,0.928654280684428,0.00805749128919861,6.13559322033898,1,1.76613377786977,0,0.0655810397293024,0.0655810397293024,0.136155652839392,0.136155652839392,58,55,0,11,0
4.4231957665763,0.913402068274749,0.031968031968032,6.91666666666667,1.60714285714286,1.24011240937215,1.83261169058413,0.298816366379043,0.298816366379043,0.232992824708335,0.232992824708335,11,21,0,1,0
4,0.956178142275993,0.0122284295468653,5.40540540540541,1,1.42320958594493,0,0.0807708010458965,0.0807708010458965,0.172979363250474,0.172979363250474,36,40,0,5,0
2.33028940065432,0.855932004983089,0.15,7.5,1,1,0,0.466666666666667,0.466666666666667,0.458257569495584,0.458257569495584,3,3,0,0,0
4.5236859287827,0.939909400511035,0.0365646258503401,4.25,1,1.81533868615599,0,0.23839146964147,0.23839146964147,0.316475885133878,0.316475885133878,11,7,0,0,0
3,0.902714800558567,0.0549645390070922,7.8,1,1.98885785202351,0,0.306355089355089,0.306355089355089,0.314970394174356,0.314970394174356,9,10,0,3,0
3.58258153885483,0.937826066471287,0.0540540540540541,6.25,1,1.28173988892331,0,0.267671130952381,0.267671130952381,0.347037635473619,0.347037635473619,7,9,0,0,0
5,0.8860948480127,0.0351185250219491,6.73684210526316,1,2.32957090143127,0,0.16418948856622,0.16418948856622,0.312720510435531,0.312720510435531,18,11,0,3,0
3.05726649465656,0.899489120787028,0.0205882352941177,6.19047619047619,1,2.31557870993511,0,0.159739102871828,0.159739102871828,0.201789988601237,0.201789988601237,20,30,0,2,0
5.55722722173448,0.881814893666467,0.0180885913687509,6.28571428571429,1,2.10567386692774,0,0.107620103584575,0.107620103584575,0.219085293922417,0.219085293922417,27,25,0,2,0
2.0338138924922,0.968972421350736,0.0760233918128655,2.16666666666667,1,0.983192080250175,0,0.342592592592593,0.342592592592593,0.458257569495584,0.458257569495584,5,3,0,0,0
4,0.90915420364088,0.0224350205198358,4.8125,1,1.47054411698527,0,0.142982775966401,0.142982775966401,0.229837844084376,0.229837844084376,15,18,0,0,0
3,0.870112461749818,0.121212121212121,6.75,1,1.83225076262581,0,0.391803075396825,0.391803075396825,0.489897948556636,0.489897948556636,7,3,0,0,0
3.29574535398564,0.844651067335872,0.0414661236579045,10.7333333333333,1,1.98086080374405,0,0.257957954937315,0.257957954937315,0.26764371046998,0.26764371046998,14,16,0,3,0
4.52202027426365,0.930199088389934,0.018341307814992,6.87096774193548,1,2.91824074268352,0,0.125264531126602,0.125264531126602,0.209602805077488,0.209602805077488,30,29,0,3,0
2.54332006367531,0.888055415243163,0.063768115942029,8.88888888888889,1,1.96497102042527,0,0.389423607942126,0.389423607942126,0.325686089005086,0.325686089005086,8,10,0,1,0
6.26974535195775,0.955995167157955,0.0162248297841518,4.25806451612903,1,1.89679979501412,0,0.105050735416421,0.105050735416421,0.238814665313813,0.238814665313813,30,19,0,0,0
3.19105682489059,0.93143566143421,0.0425531914893617,4.875,1.35294117647059,2.10017006114131,0.996316746232607,0.369295634920635,0.369295634920635,0.302683674430301,0.302683674430301,7,13,0,0,0
4.51353984010926,0.937721128021729,0.0186729301233118,7.09677419354839,1,2.53449322626408,0,0.167931995280949,0.167931995280949,0.210207145899097,0.210207145899097,30,28,0,4,0
5.27121761060667,0.922523058732322,0.00989329742049104,4.92857142857143,1,1.40370341428,0,0.0708126851372479,0.0708126851372479,0.162953482369212,0.162953482369212,41,41,0,0,0
3.1072747178577,0.924462500492656,0.0176911544227886,5.1304347826087,1,1.89027049113196,0,0.154653907858647,0.154653907858647,0.20684114544724,0.20684114544724,22,25,0,4,0
3.34345148412332,0.925441202738299,0.0287719298245614,5.76470588235294,1,2.35927456447702,0,0.195464311340558,0.195464311340558,0.269254506914995,0.269254506914995,16,17,0,0,0
