"Diameter","Centralized_Eigenvaluecentrality","Density","mean_coreness_Hosts","mean_coreness_Symbs","stdev_coreness_Hosts","stdev_coreness_Symbs","mean_similarityjaccard_Hosts","mean_similarityjaccard_Symbs","sd_similarityjaccard_Hosts","sd_similarityjaccard_Sarasites","1","2","3","4","5"
5.02893320798847,0.957761222685574,0.00715529821588288,5.21428571428571,1,1.05682690961345,0,0.0496651148678474,0.0496651148678474,0.137237719916136,0.137237719916136,34,36,21,3,0
4.83056268977567,0.938598646129841,0.00600276826691921,5.46376811594203,1,0.850254462688317,0,0.0502209714992004,0.0502209714992004,0.117810297327242,0.117810297327242,44,50,24,2,0
4.8966287435796,0.926940740967965,0.025974025974026,5.92307692307692,1.07407407407407,1.25575597825496,0.266880256341812,0.17703008694133,0.17703008694133,0.241223786523634,0.241223786523634,7,9,5,0,0
5.12072535071745,0.983983953388773,0.00463659147869674,4.10666666666667,1,1.08519936309309,0,0.0503051908036499,0.0503051908036499,0.112628910515558,0.112628910515558,54,53,20,0,0
3.5860000653513,0.884828063558399,0.038961038961039,6.55555555555556,1.15,1.13038833052088,0.366347548532523,0.265557796113352,0.265557796113352,0.281162750630246,0.281162750630246,6,8,2,0,0
5.41190618069894,0.936450655165746,0.0120473022912047,4.87096774193548,1,1.31001108096766,0,0.090577804265539,0.090577804265539,0.177080606607561,0.177080606607561,22,32,8,0,0
4.79896656312385,0.86340754676441,0.0280701754385965,5.5,1,0.985184366143778,0,0.12923383201161,0.12923383201161,0.277552990886332,0.277552990886332,12,8,5,0,0
5.60324607998477,0.969647744971709,0.00322201460209525,4.9236641221374,1,1.10675075792358,0,0.0266339279534459,0.0266339279534459,0.0930537940754152,0.0930537940754152,77,70,53,6,0
3.28785028441696,0.906756307766008,0.0861538461538462,5.66666666666667,1,0.816496580927726,0,0.353064373897707,0.353064373897707,0.416666666666667,0.416666666666667,5,4,0,0,0
4.01560126502564,0.915598862389598,0.0176159718144451,6.4,1,1.5545631755148,0,0.114788719006573,0.114788719006573,0.195267639566705,0.195267639566705,19,13,5,5,0
3.41505709084974,0.935009865612308,0.0158715162966462,6.68,1,2.32235512644671,0,0.108589541988201,0.108589541988201,0.186913040738202,0.186913040738202,17,27,7,3,0
5.25278235162471,0.857355909574102,0.0323232323232323,4,1,0,0,0.21191132100223,0.21191132100223,0.288595158104957,0.288595158104957,8,10,2,1,0
5.18450883554734,0.970257419337285,0.0124320124320124,3.9,1,0.844862771962569,0,0.0852494304896266,0.0852494304896266,0.194788571093882,0.194788571093882,20,18,9,0,0
6.14412693990994,0.966663004247157,0.00468368479467259,4.78409090909091,1,1.13915540033979,0,0.0367089400057881,0.0367089400057881,0.113172444412637,0.113172444412637,62,58,25,3,0
5,0.97160869292924,0.00426415616779731,4.69662921348315,1,1.14221171399676,0,0.0432702816195499,0.0432702816195499,0.107319869924047,0.107319869924047,60,54,28,5,0
4,0.908371172569884,0.0511033681765389,4.66666666666667,1.5625,0.816496580927726,1.03077640640442,0.348018185518186,0.348018185518186,0.293049360278969,0.293049360278969,2,4,3,0,0
4.2248157006234,0.919924066944264,0.0348200312989045,6.875,1.82758620689655,0.353553390593274,1.33814812113184,0.312648546682506,0.312648546682506,0.228880533107006,0.228880533107006,5,17,2,0,0
8.58846947870386,0.963747598990808,0.0113991542562971,3.58333333333333,1,0.5,0,0.0686720650194234,0.0686720650194234,0.205273649516576,0.205273649516576,26,14,9,0,0
4.01783196331299,0.915355244245866,0.0178482068390325,4.84210526315789,1,0.374634324632678,0,0.123596571172748,0.123596571172748,0.206406807542259,0.206406807542259,9,11,9,1,0
4.39670215494255,0.943010579138988,0.0108379592915675,5.3,1,0.882885711452609,0,0.0637778703118777,0.0637778703118777,0.164611211298321,0.164611211298321,23,24,16,1,0
7.8993884393892,0.979683243163784,0.00299667289549246,3.98333333333333,1,0.96129581079621,0,0.0218208341858008,0.0218208341858008,0.097800301040074,0.097800301040074,71,55,48,2,0
3.55498610049275,0.843130322273978,0.0364886303543099,5.91666666666667,1,0.288675134594813,0,0.230823882907216,0.230823882907216,0.286540159764552,0.286540159764552,10,9,1,1,0
2.32294741017502,0.894731217600416,0.0492753623188406,6.44444444444444,1,0.881917103688197,0,0.272882535845499,0.272882535845499,0.314970394174356,0.314970394174356,6,5,2,0,0
3.05041246496175,0.853709153705825,0.0263157894736842,7.88888888888889,1,0.471404520791032,0,0.159261785882156,0.159261785882156,0.224289257825377,0.224289257825377,14,16,3,3,0
5,0.946274883604578,0.0179781903919835,5.46153846153846,1,2.10201368655429,0,0.128971829389053,0.128971829389053,0.218396290578531,0.218396290578531,17,14,8,0,0
5,0.928124956532952,0.0083568482743651,5.73214285714286,1,1.44588533970866,0,0.0698367711488862,0.0698367711488862,0.138845220476213,0.138845220476213,45,42,10,2,0
4.39814911435481,0.953618454461608,0.0269151138716356,3.93333333333333,1,0.258198889747161,0,0.136070546737213,0.136070546737213,0.270614713628663,0.270614713628663,9,4,5,1,0
5,0.923262530805039,0.00721318063090215,5.57894736842105,1,0.844041477083676,0,0.0513555837091971,0.0513555837091971,0.125308962897663,0.125308962897663,38,52,18,2,0
5.96831531929741,0.91693534784338,0.00711725550435228,5.17857142857143,1,1.06356421111696,0,0.0492581225391553,0.0492581225391553,0.139295852491103,0.139295852491103,33,29,22,0,0
4.33122564599604,0.928585851501137,0.0253164556962025,5,1,1.13389341902768,0,0.16196521996522,0.16196521996522,0.257024904331111,0.257024904331111,12,13,2,1,0
4.53540711791058,0.978228580201162,0.00473085283211866,4.21621621621622,1,1.06334017895111,0,0.0898686539721746,0.0898686539721746,0.113792329778576,0.113792329778576,49,45,24,3,0
4,0.943974536636942,0.0142654700047237,5.2,1,0.912870929175277,0,0.13312656875861,0.13312656875861,0.180586300454114,0.180586300454114,19,24,5,4,0
4.3854207619016,0.954078557776226,0.0232148104613576,4.31578947368421,1,1.00291971424256,0,0.120446143576337,0.120446143576337,0.254429360563808,0.254429360563808,9,7,9,1,0
5.53375614346763,0.941254905697727,0.0254946727549467,4.41666666666667,1.11538461538462,0.90033663737852,0.325812593608421,0.160060425685426,0.160060425685426,0.241995583270741,0.241995583270741,6,12,5,0,0
4.79308664199251,0.918498130811714,0.0224242424242424,6.72,1,1.88237438713273,0,0.126003747295017,0.126003747295017,0.246865069381685,0.246865069381685,19,10,5,2,0
6,0.927139489685672,0.0176734753005939,5.43478260869565,1,1.90277517318358,0,0.0979452457546531,0.0979452457546531,0.212740757486427,0.212740757486427,15,15,7,2,0
5.14628910863474,0.975025629655912,0.00404734631538755,4.49462365591398,1,1.03864100081055,0,0.0541739737062064,0.0541739737062064,0.105162395594771,0.105162395594771,62,60,30,4,0
5.4489476923117,0.918881232467864,0.015994094488189,5.66666666666667,1,1.42231800443752,0,0.0839381315851904,0.0839381315851904,0.207164588833967,0.207164588833967,23,17,6,2,0
5.19376875503696,0.953299054390396,0.0049260490436961,4.625,1,1.21591458411439,0,0.0356656075183479,0.0356656075183479,0.119695177479619,0.119695177479619,64,41,23,2,0
6.71634637004417,0.948747992883664,0.00956809442904409,5.02702702702703,1,1.06683557221258,0,0.0658527737638818,0.0658527737638818,0.150760306969678,0.150760306969678,21,33,15,0,0
6.36559072746743,0.96521555044806,0.00370162727847737,4.59821428571429,1,1.06084974803324,0,0.0262774499868468,0.0262774499868468,0.106189723530687,0.106189723530687,72,59,39,3,0
4.58142162752579,0.940569762266454,0.0160892542571932,5.54838709677419,1,1.85900886993436,0,0.111856416271886,0.111856416271886,0.210207145899097,0.210207145899097,26,17,4,4,0
4.40885180149173,0.923580370101984,0.00792540792540793,5.98275862068965,1,1.23531911226812,0,0.0516609648741242,0.0516609648741242,0.136284076136551,0.136284076136551,41,37,16,4,0
6.74624833867645,0.969990312143326,0.0095688393560734,4.33333333333333,1,1.00405681178946,0,0.0573769037529542,0.0573769037529542,0.163382974141894,0.163382974141894,28,11,13,0,0
4.30191775362657,0.911806339482122,0.0275893260967888,4.78571428571429,1,1.1217137594956,0,0.146901709401709,0.146901709401709,0.277552990886332,0.277552990886332,9,5,4,0,0
4.1235672711756,0.93545273744647,0.0113920371984888,5.87096774193548,1.03174603174603,1.78403915285644,0.176731431771302,0.0859415717621971,0.0859415717621971,0.159158053849967,0.159158053849967,22,30,8,1,0
5.18265024616909,0.964055375756873,0.015592203898051,4.42105263157895,1.075,1.64370142847322,0.266746782836918,0.0999503420556052,0.0999503420556052,0.196556768564986,0.196556768564986,6,14,12,0,0
4.58604691287608,0.931763333682522,0.00747993662831468,5.30434782608696,1.07446808510638,0.695048046856916,0.445753239565783,0.0587352478425309,0.0587352478425309,0.134209001454769,0.134209001454769,32,33,13,0,0
6.38976382129333,0.976712957174997,0.00606209551896453,4.38983050847458,1,0.910038823585288,0,0.0406194869772558,0.0406194869772558,0.12942355478817,0.12942355478817,36,38,22,0,0
5.48189577414246,0.931891280366324,0.010988336402701,5.23076923076923,1,1.1346582713366,0,0.0657921083956587,0.0657921083956587,0.176656406604313,0.176656406604313,28,19,10,1,0
5.72210793944505,0.922234762955037,0.00963055209630552,5.39024390243902,1,1.15926806176328,0,0.0623637340630629,0.0623637340630629,0.154579825103424,0.154579825103424,26,29,14,1,0
3.738107776585,0.92825787086196,0.0153340635268346,7.27586206896552,1,1.27885416693834,0,0.100840821508217,0.100840821508217,0.170842991731272,0.170842991731272,20,22,8,4,0
5.00854827932164,0.980798453335914,0.00424405343760182,4.95789473684211,1,1.1004427491337,0,0.0420759837267761,0.0420759837267761,0.104526599198857,0.104526599198857,63,58,31,4,0
3.49499814581367,0.950297070094465,0.0151424287856072,3.61904761904762,1,0.497613351528119,0,0.141739826334892,0.141739826334892,0.208919902455428,0.208919902455428,15,14,5,0,0
5.30241097597213,0.967969239153207,0.013647929678464,4.08695652173913,1,0.848155403763253,0,0.0889619831963877,0.0889619831963877,0.189276214292615,0.189276214292615,13,16,9,0,0
7,0.953451465482863,0.00636372435152923,4.22916666666667,1.03061224489796,1.18930666970716,0.173150410310761,0.0567312414062004,0.0567312414062004,0.131947425392475,0.131947425392475,37,40,10,1,0
5,0.966787779147217,0.00607837291728775,5.21621621621622,1,1.08880065058749,0,0.0433635671601872,0.0433635671601872,0.12912453023802,0.12912453023802,49,45,24,10,0
4.81844067457799,0.946405005877752,0.00645147992414873,4.83606557377049,1,1.17161324490141,0,0.0460799422577959,0.0460799422577959,0.129005282818638,0.129005282818638,35,40,25,1,0
4.1409322830326,0.916352678833276,0.0133207368918281,4.22222222222222,1,0.506369683541833,0,0.0848513724814862,0.0848513724814862,0.178798825546833,0.178798825546833,12,20,14,0,0
4,0.924785594004961,0.032712215320911,6.13333333333333,1,1.88477610139267,0,0.194354056981508,0.194354056981508,0.277552990886332,0.277552990886332,13,9,1,1,0
4.35924481624585,0.96328264584302,0.00821636425881547,5.08,1,1.04666623337224,0,0.0808749453454783,0.0808749453454783,0.139061186158304,0.139061186158304,30,23,19,1,0
3.65330132341554,0.93497030459839,0.0224350205198358,4.42857142857143,1.1,0.85163062725264,0.305128576629365,0.146205012141387,0.146205012141387,0.230254060537525,0.230254060537525,8,15,5,0,0
4.21971322238688,0.902178036047836,0.0419287211740042,6,1.47619047619048,0,0.749603069567329,0.313370020002673,0.313370020002673,0.270871420871852,0.270871420871852,4,10,2,0,0
4.40093242163281,0.937742850587464,0.00997858845392478,6.2,1,1.57219428563866,0,0.0790400871065702,0.0790400871065702,0.148978365358407,0.148978365358407,24,22,15,2,0
6.15580337669262,0.969331564645957,0.00434605090051263,5.10309278350515,1,1.1769003788419,0,0.0277306149595467,0.0277306149595467,0.10869025129308,0.10869025129308,67,45,29,3,0
6.18300490917438,0.972842444594559,0.00584277620396601,4.80555555555556,1,1.21769684343186,0,0.044182552554973,0.044182552554973,0.122690080531474,0.122690080531474,53,46,18,3,0
4.32828924376598,0.92948052572893,0.0197805175450481,5.95833333333333,1,1.75645806313052,0,0.113496039522388,0.113496039522388,0.208919902455428,0.208919902455428,19,16,4,4,0
4.68900612934431,0.970194115032225,0.0111014240046498,5.24242424242424,1,1.1734112405265,0,0.0723386035887635,0.0723386035887635,0.165618007504754,0.165618007504754,22,22,10,0,0
5,0.96613445211512,0.00783142525302804,4.15789473684211,1.24418604651163,1.10346666978342,0.781191345267379,0.10498492578607,0.10498492578607,0.139550555022037,0.139550555022037,29,37,8,0,0
6.56414966525632,0.956644138241231,0.00985221674876847,4.72727272727273,1,1.60469712223915,0,0.062012394675605,0.062012394675605,0.166250425426439,0.166250425426439,34,27,9,1,0
