"Diameter","Centralized_Eigenvaluecentrality","Density","mean_coreness_Hosts","mean_coreness_Symbs","stdev_coreness_Hosts","stdev_coreness_Symbs","mean_similarityjaccard_Hosts","mean_similarityjaccard_Symbs","sd_similarityjaccard_Hosts","sd_similarityjaccard_Sarasites","1","2","3","4","5"
7.87306051832149,0.96559793801065,0.0126452494873548,3.82758620689655,1,0.384425872219245,0,0.061222467583942,0.061222467583942,0.196270461838022,0.196270461838022,11,18,17,0,0
5.7588425172778,0.96405078083528,0.0111856823266219,3.86111111111111,1,0.350736187206101,0,0.0625566419479818,0.0625566419479818,0.193058883071222,0.193058883071222,15,10,20,0,0
10.6351175583347,0.983640021859639,0.00411376783160133,3.68421052631579,1,0.467295475679088,0,0.0331371050689936,0.0331371050689936,0.12428509332388,0.12428509332388,42,26,52,0,0
5.31502275564394,0.891634519325578,0.0192461908580593,3.94444444444444,1,0.235702260395516,0,0.102023319615912,0.102023319615912,0.250566520712764,0.250566520712764,5,8,12,0,0
5.53100484995797,0.945733025664905,0.0162228883794745,3.8,1,0.408248290463863,0,0.0852394627594628,0.0852394627594628,0.237618888924573,0.237618888924573,12,10,12,0,0
3.14134988516464,0.955498133285975,0.0357487922705314,3.8,1,0.421637021355784,0,0.165904761904762,0.165904761904762,0.32864308822011,0.32864308822011,3,4,6,0,0
4.0062750373598,0.876208034650301,0.0314465408805031,4.28571428571429,1,1.72887564301513,0,0.131794622610949,0.131794622610949,0.32864308822011,0.32864308822011,7,5,6,0,0
6.33606700173899,0.972564697641848,0.00683590509374481,3.72222222222222,1,0.452108964435865,0,0.0369905186263211,0.0369905186263211,0.148153644563363,0.148153644563363,24,24,29,0,0
7.6749863010199,0.953231008086867,0.0173245614035088,3.59090909090909,1,0.503236279740196,0,0.0864997376361013,0.0864997376361013,0.235758213455152,0.235758213455152,8,7,13,0,0
4.82958842209612,0.926220426580651,0.0322033898305085,5.08333333333333,1,1.16450015288132,0,0.171351064059397,0.171351064059397,0.28056465950385,0.28056465950385,4,8,7,0,0
4.36947499715914,0.861330595778124,0.0495495495495495,4,1.35714285714286,0,0.841897386141095,0.309942680776014,0.309942680776014,0.316568879666019,0.316568879666019,2,6,3,0,0
8.81918821826126,0.964107993808192,0.00577557755775578,4.05970149253731,1,0.776171587850017,0,0.0315738716741133,0.0315738716741133,0.13911625909801,0.13911625909801,26,27,40,0,0
3.30678825537797,0.888704112091441,0.0725806451612903,7,1,1.51185789203691,0,0.338929473304473,0.338929473304473,0.409757531435239,0.409757531435239,6,5,1,0,0
7.5574096740403,0.943499318952695,0.0314465408805031,3.84615384615385,1,0.375533808099405,0,0.134141072602611,0.134141072602611,0.303615776405871,0.303615776405871,4,3,8,0,0
7.29650570251855,0.94692489653394,0.00570624874422343,4.24242424242424,1,0.785652224110272,0,0.0319833244425352,0.0319833244425352,0.130869704156192,0.130869704156192,25,36,40,0,0
7.96457453196035,0.966257454369951,0.00522115312896248,3.73684210526316,1,0.443273310802912,0,0.0296248409928803,0.0296248409928803,0.134063183989136,0.134063183989136,39,28,36,0,0
2.06463175025676,0.889950676369542,0.131868131868132,4,1,0,0,0.614814814814815,0.614814814814815,0.489897948556636,0.489897948556636,1,3,1,0,0
6.34554140040665,0.928868585096912,0.00720092915214866,3.86538461538462,1,0.344642250084035,0,0.0397039299868442,0.0397039299868442,0.149159354597152,0.149159354597152,21,21,30,1,0
10.1102804575647,0.985901663895206,0.00416253457904901,3.63218390804598,1,0.485006413976664,0,0.0251972308415208,0.0251972308415208,0.122378953546026,0.122378953546026,36,37,50,0,0
8.64316265266638,0.944573510704045,0.00511886170397362,3.85542168674699,1,0.353813031805174,0,0.0255182471759624,0.0255182471759624,0.138727510205338,0.138727510205338,41,30,41,0,0
7.27981481334619,0.945853670765166,0.00530261794813267,4.11267605633803,1,0.747362902375467,0,0.0321267562851282,0.0321267562851282,0.125553896283652,0.125553896283652,29,40,41,0,0
9.86441308653619,0.990343448135271,0.00295151433505199,3.73846153846154,1,0.441172612140692,0,0.0178746793854858,0.0178746793854858,0.102744282560137,0.102744282560137,53,57,76,0,0
4.07049061665374,0.939343719067967,0.0408163265306122,5.57142857142857,1,1.94992251184446,0,0.160662013723238,0.160662013723238,0.330858664117024,0.330858664117024,9,4,4,1,0
14.0252643114245,0.961773751445814,0.00850785340314136,3.61538461538462,1,1.30088727117598,0,0.0397220567893645,0.0397220567893645,0.188467458303264,0.188467458303264,25,13,26,0,0
6.81822571394371,0.984553775805302,0.00468722046633669,4.7741935483871,1,1.10462498316677,0,0.0289411912486948,0.0289411912486948,0.120762290626798,0.120762290626798,44,44,48,2,0
5.12544788373071,0.937634837571613,0.04,4.6,1,1.26491106406735,0,0.190190476190476,0.190190476190476,0.312720510435531,0.312720510435531,4,6,5,0,0
9.09428828623733,0.902496946929146,0.00689459497801107,4.71014492753623,1,1.47629752775375,0,0.0350942121893603,0.0350942121893603,0.158553422338786,0.158553422338786,36,23,32,0,0
6.31997764878793,0.926131941291339,0.0178448867536033,3.85714285714286,1,0.358568582800318,0,0.0849620271388979,0.0849620271388979,0.245760262643095,0.245760262643095,7,8,13,0,0
7.82045611440505,0.945769315362794,0.011110309501479,3.925,1,0.266746782836918,0,0.0601500183843934,0.0601500183843934,0.193672159795671,0.193672159795671,18,12,21,1,0
8.42344999525837,0.958766647736414,0.019327731092437,3.85,1,0.489360484929593,0,0.0956805555555556,0.0956805555555556,0.247779885775403,0.247779885775403,8,8,11,0,0
4.02306727876927,0.916417830984145,0.020066889632107,5,1,0,0,0.127526661706349,0.127526661706349,0.228393399463486,0.228393399463486,5,16,10,0,0
3.57351367235221,0.93704397521211,0.0356394129979036,4.63636363636364,1,0.504524979109513,0,0.194411648957104,0.194411648957104,0.300981988882525,0.300981988882525,5,7,5,0,0
3,0.932830569213042,0.0499108734402852,4.44444444444444,1,1.33333333333333,0,0.191093474426808,0.191093474426808,0.386122919665369,0.386122919665369,4,3,4,0,0
7.06040914228598,0.961627865562358,0.00958547578239066,3.97435897435897,1,0.160128153805087,0,0.0478194790818065,0.0478194790818065,0.175796433089767,0.175796433089767,11,14,27,0,0
5,0.964478110304331,0.0129602713178295,3.62962962962963,1,0.492102877623411,0,0.089828941063509,0.089828941063509,0.19932539606392,0.19932539606392,12,13,14,0,0
11,0.98393134262886,0.00272757748453357,3.77304964539007,1,0.42035349624268,0,0.0161909605870796,0.0161909605870796,0.0993766834637636,0.0993766834637636,53,54,87,0,0
7.30111425698845,0.941556227113457,0.00803087598924018,4.3,1,0.762648446573665,0,0.0421546867511573,0.0421546867511573,0.14978916507964,0.14978916507964,26,21,23,0,0
5.02537306024229,0.974084164604956,0.00530491526219426,4.5,1,0.977008420918394,0,0.0436452606654341,0.0436452606654341,0.128965106933716,0.128965106933716,38,34,39,3,0
7.12084467403952,0.974233545697098,0.00298447965675861,4.272,1,0.892405231256627,0,0.0268479841896747,0.0268479841896747,0.0951944783917921,0.0951944783917921,49,60,75,1,0
5.63257950389425,0.976743348795882,0.00659623232153838,4.21153846153846,1,0.666760928479321,0,0.0382881787837409,0.0382881787837409,0.141602992591034,0.141602992591034,14,26,37,0,0
6.24221724048708,0.975128920452714,0.00510204081632653,3.86301369863014,1,0.346212382358907,0,0.029410526143331,0.029410526143331,0.130762953067715,0.130762953067715,27,35,45,0,0
4.34134367406752,0.94617746595935,0.0316498316498317,4.5,1,0.522232967867094,0,0.167250881834215,0.167250881834215,0.291532758847044,0.291532758847044,4,7,7,0,0
4.18321135034326,0.810523040221404,0.072463768115942,3.83333333333333,1,0.408248290463863,0,0.306150793650794,0.306150793650794,0.446071285599886,0.446071285599886,1,2,4,0,0
6,0.847053240020767,0.0300546448087432,5.53333333333333,1,1.24594580635795,0,0.15608177008177,0.15608177008177,0.291532758847044,0.291532758847044,7,8,7,0,0
6.87659063113362,0.905138221270209,0.0197253433208489,4.45,1,1.09904264559757,0,0.103920634920635,0.103920634920635,0.236120296066079,0.236120296066079,8,12,11,0,0
6.54620533855959,0.967705347378353,0.00708502024291498,3.94,1,0.239897937482095,0,0.0479335476425879,0.0479335476425879,0.148566300451483,0.148566300451483,18,21,31,0,0
4.9511600646582,0.955543863672154,0.00771236753037785,4.94339622641509,1,1.06364927598019,0,0.0475076749412108,0.0475076749412108,0.139621351896946,0.139621351896946,26,31,26,0,0
6.95924371292571,0.963600492373078,0.0050515088277187,3.86666666666667,1,0.342223782220227,0,0.0279870121011504,0.0279870121011504,0.127773520759431,0.127773520759431,28,31,46,1,0
6.33169613815303,0.980080799875565,0.00637958532695375,4.12121212121212,1,0.644864959391356,0,0.0341146547160564,0.0341146547160564,0.145701799621849,0.145701799621849,26,23,39,0,0
3.95883629940154,0.94720083843259,0.0262128325508607,5,1.08,0,0.276887462097269,0.217924577238303,0.217924577238303,0.243755926219142,0.243755926219142,4,10,7,0,0
4,0.848685692634652,0.0418118466898955,3.81818181818182,1,0.603022689155527,0,0.194818313000131,0.194818313000131,0.365336932680184,0.365336932680184,5,4,5,0,0
7.33245904236307,0.9546237568408,0.00437865695353974,3.93975903614458,1,0.70450462773258,0,0.027479788031428,0.027479788031428,0.119309844950817,0.119309844950817,32,44,50,0,0
4.07490221996689,0.865216032927152,0.0412262156448203,3.77777777777778,1,0.440958551844098,0,0.221928277483833,0.221928277483833,0.316475885133878,0.316475885133878,5,7,3,0,0
1,1,0.5,8,1,0,0,0.5,0.5,0,0,1,1,0,0,0
6.33655874416834,0.913568305161355,0.00779967159277504,3.84313725490196,1,0.367290022712725,0,0.041319249335397,0.041319249335397,0.156909168970632,0.156909168970632,23,20,27,0,0
7.32645947599013,0.919696307405903,0.0127226463104326,3.77777777777778,1,0.640512615220349,0,0.0839303735652269,0.0839303735652269,0.198457979970286,0.198457979970286,12,11,14,0,0
8.21350473297762,0.989220824200031,0.00277992428108339,4.04511278195489,1,0.815239894551731,0,0.0177338324053315,0.0177338324053315,0.0914092187041891,0.0914092187041891,53,63,79,0,0
3.30752505443237,0.881536387250089,0.0526315789473684,5.44444444444444,1,1.13038833052088,0,0.221702919851068,0.221702919851068,0.380300012060943,0.380300012060943,5,4,3,0,0
5.2175032622254,0.884486643143029,0.0359408033826638,2.92307692307692,1,1.03774904332554,0,0.1419977458439,0.1419977458439,0.368452949177471,0.368452949177471,7,2,5,0,0
7.47225206082665,0.964343132266378,0.00344012992765392,4.10185185185185,1,0.654814160906468,0,0.0225577942988492,0.0225577942988492,0.10293595265687,0.10293595265687,45,53,62,0,0
4.27381286776106,0.925537779678853,0.0252631578947368,5.13333333333333,1,0.990430401872025,0,0.174554546397684,0.174554546397684,0.254429360563808,0.254429360563808,7,5,7,0,0
