"Diameter","Centralized_Eigenvaluecentrality","Density","mean_coreness_Hosts","mean_coreness_Symbs","stdev_coreness_Hosts","stdev_coreness_Symbs","mean_similarityjaccard_Hosts","mean_similarityjaccard_Symbs","sd_similarityjaccard_Hosts","sd_similarityjaccard_Sarasites","1","2","3","4","5"
4.60400121186355,0.971190704381939,0.00651187399523819,4.84745762711864,1,1.2430990101499,0,0.0549837407802084,0.0549837407802084,0.126337969687102,0.126337969687102,34,35,24,3,0
6.46892428142042,0.975722260410242,0.00980757293606456,3.64102564102564,1,0.627743640567234,0,0.0699404350661565,0.0699404350661565,0.173272349950009,0.173272349950009,26,24,12,0,0
6.12210181790492,0.959316083729822,0.00983267207176126,3.9,1.09230769230769,0.480660465150423,0.291712450619019,0.0733788096497411,0.0733788096497411,0.157976911668022,0.157976911668022,15,26,15,1,0
5.32381282619945,0.968547619557593,0.00747259533734754,4.3695652173913,1,1.04048483681992,0,0.0522067421884792,0.0522067421884792,0.139621351896946,0.139621351896946,32,31,13,0,0
5.1087206672091,0.927944302754819,0.0101823348330571,5.5625,1.23611111111111,0.715609372628355,0.863876874957347,0.0957860541638939,0.0957860541638939,0.153453153026776,0.153453153026776,20,34,11,0,0
4,0.947871717438825,0.0252252252252252,5.28571428571429,1,1.89852458619729,0,0.158480834233899,0.158480834233899,0.258694949550773,0.258694949550773,7,6,6,0,0
3,0.863362785233417,0.0372881355932203,5.63636363636364,1,0.80903983495589,0,0.22733686396788,0.22733686396788,0.286540159764552,0.286540159764552,8,7,2,1,0
4.15906894967622,0.907288291199864,0.0130558955528356,5.97222222222222,1,1.55813278566937,0,0.0873629612038089,0.0873629612038089,0.177831188557946,0.177831188557946,26,13,9,0,0
5,0.938574801313804,0.00863542587680519,6.24444444444444,1,1.35101906916687,0,0.080370894272589,0.080370894272589,0.141638828363434,0.141638828363434,32,31,12,4,0
4.71209629839731,0.943126356494362,0.0209111277072442,5.66666666666667,1,1.79814719456816,0,0.131047017892282,0.131047017892282,0.227480354817635,0.227480354817635,13,15,8,2,0
